record_id,label,group,source_row,source,initial_fold,initial_split,split,sha256
11329,1,11329,1329,cheaters,0,test,test,02195db6f8bc9d2d7614d205cd7a8969b34b18fe38d7becc7732a371a38952f2
11330,1,11330,1330,cheaters,1,test,test,5b1283392723c4aa92e5a3e099e826914bdb631e5e29c99d645c14d751328d25
11331,1,11331,1331,cheaters,2,calibration,calibration,03d8c6ed053b974ef3ed3680b82d4dfde5f9f60f4380678b544bdc68daa21d0a
11332,1,11332,1332,cheaters,3,validation,train,00b807840560766b1121850324a8a891fca790e051dcbad9a82ef72a2bd6a51a
11333,1,11332,1333,cheaters,4,train,train,8debeb3add91e74ac100323026f02dba8948618715617a8e70e7dd5cafc0280c
11334,1,11334,1334,cheaters,5,train,train,2d8c5d95dee786088185a85e04b256c6d92c87fca2cf62882bafb144dd2bb632
11335,1,11335,1335,cheaters,6,train,train,e9257015f88d8f7867b2a78676aa6d28f630d6711f3b6ac435eef291ea724e81
11336,1,11336,1336,cheaters,7,train,train,afe7096b87700cc153a06b71991530900e477724731b385a0dfb2124c7603cad
11337,1,11337,1337,cheaters,8,train,train,cc6c30638355084b6941c1dc532586a47562bd8283dd39d6f4a29dbc5811b7a4
11338,1,11337,1338,cheaters,3,validation,train,fb9de064481e07cfe5556f3cc6034206b272316b4a61008d0bd9e63ead875de1
11339,1,11339,1339,cheaters,5,train,train,650809a3d16cc0fa967b86e84932e46bcdcf0f85a9a92806cf993c6b29a0f49e
11340,1,11340,1340,cheaters,9,train,train,78a22f6305e5dbf4799aaedd3cc63133e3fa5f43580f31cf63f4b767b4fc8ecc
11341,1,11341,1341,cheaters,0,test,test,695d229957ee67f02e9b00676f0adabbe65a596bf8a1b56c7c19e82a874c9d1f
11342,1,11342,1342,cheaters,5,train,train,bf91e89296445cc2be3b71b7f83d1fd561165b066b4ca4a47e3079da82423b12
11343,1,11343,1343,cheaters,1,test,test,d0a5f881f108d8e67f1486e7360d253d21f3ce7b6407a22ffdc76e195fdd14c5
11344,1,11344,1344,cheaters,2,calibration,calibration,77ded5bb57c6dccaf9a4c2b8b140da9782f27f76f0b14d4d6bfbb305a032bf42
11345,1,11345,1345,cheaters,4,train,train,9a04ac68adb55e2e371868d55ca3dabf9daa9c22949b99357c1ddc2f39178e62
11346,1,11346,1346,cheaters,6,train,train,355a5b8cf4d31b501f104d75e55d7527a7812f1d34dba070c95cbb144a706e9d
11347,1,11346,1347,cheaters,6,train,train,9859979b40fb4e9c2b0cd8c5bd51cfbb551719db59cc416febd9cd19da1b340a
11348,1,11348,1348,cheaters,7,train,train,a17f23845b28a8a4f498f3101bd86d76e69c1748b5d7fb9d2173ab545e51a14b
11349,1,11348,1349,cheaters,8,train,train,2dc97a08395977a89ab893e4c43d72fca40406b2f04c24f764db6951175cecb9
11350,1,11350,1350,cheaters,0,test,test,283dffef451045a5cf1f5f2541a415e81a27f903714ef45ed0c4471bd81966d7
11351,1,11351,1351,cheaters,6,train,train,9e18c4d006e3105da2accead0bbc435935056849fff69696122755afbbee52ce
11352,1,11352,1352,cheaters,3,validation,train,27bdb6791da13063589725a0049083a373754730390a36d4c1595c81756c14a5
11353,1,11352,1353,cheaters,5,train,train,2104b4561ac848565912d769c41ed18eb8c79e7ad96a2df18c03f55575be328a
11354,1,11354,1354,cheaters,9,train,train,e93caab244d4a7ebb07b03306b33daada0a91d947b981d7f431f7900cabc5a75
11355,1,11355,1355,cheaters,7,train,train,3c9aff04f0f7b83b36f44bdfde0a03c0e0d7fd1812420832aed4d32f01788512
11356,1,11355,1356,cheaters,1,test,train,e82dda6aeffc74294f0414e33b04cb1df11a900ae9f764efedf8c544e69a76e7
11357,1,11357,1357,cheaters,2,calibration,calibration,4d329cad376e40b24c2a4a7fb674ebd86fc891120bd0c848354678d09934a3e1
11358,1,11358,1358,cheaters,4,train,train,7f51caffbce655469cc1894cd9453b65816a662c8d23071207f67f4a3260978e
11359,1,11359,1359,cheaters,6,train,train,8d71358dc3792926420da3a59a00f59ab4368cb5c5bf6769f2c4ac82e4951122
11360,1,11360,1360,cheaters,7,train,train,0e734371cb0104cb9607d560d37dc6fd54e07b3045da98b666578d5820aa4efc
11361,1,11361,1361,cheaters,8,train,train,44febf2fafc2ef6d87484be9a25c0017ccc5f4cc5fe3f7bcd1877bc2c974ff43
11362,1,11362,1362,cheaters,8,train,train,30c66fad0cff17689828ddc52548d41cda8e9d8df867d052ecb19c55d3c2d51e
11363,1,11363,1363,cheaters,4,train,train,fa0e4ac10cbf3c51c7f04dac6b666245e490f47c5fa5aa9c7d96aa5580695e6c
11364,1,11363,1364,cheaters,0,test,train,a86e7a8501106396aa50ca8fe3889dadfa8939db9e9b3ba1ce18bde97a0b774b
11365,1,11365,1365,cheaters,2,calibration,validation,66f13c72f770443268f33d22d098801d45fd418868cbb6d21816de4e5c37db05
11366,1,11365,1366,cheaters,3,validation,validation,1e21a65c9f2309dd57d4bbfcd9333d80d37ea38fb44384d9149e57231a5709b4
11367,1,11367,1367,cheaters,5,train,train,4acd1d4cf76703ea01cee7856caf5688db1b31fc3f6fdf0ad1b984551aca2d79
11368,1,11368,1368,cheaters,6,train,train,f3a554ccb6b724241f5ec0adb91c34809021120c38687c157ddd51976958c2b0
11369,1,11368,1369,cheaters,9,train,train,e7f049266b6f3afc4297b63ae52fb4483a8024452400446c519d099b9181279a
11370,1,11370,1370,cheaters,1,test,test,ed365918bd52edcbfe922784c9c8625c72313675568a8b33455c9830fd32a38d
11371,1,11371,1371,cheaters,7,train,train,06d1911bb0edfc78fe1bcbab2b78b5962578046afa0b85a96a16f3b8053412db
11372,1,11372,1372,cheaters,8,train,train,851af32c60d89af54030112ed838d60ca37335dffd2287ae37ccd60d4a813602
11373,1,11373,1373,cheaters,1,test,test,4c08eebeea413cb88f5eb04478d444c636e415ace5ca40da2e2a58fa8e9af036
11374,1,11373,1374,cheaters,0,test,test,83765760cafe7c03c8b25c213f33e8f97474274ed1412e3739506baccc7939b5
11375,1,11375,1375,cheaters,2,calibration,calibration,d04bd81f5b8df127bee0675e9d1fee5cf94dfa4ec5366beff02c8c256eeae408
11376,1,11376,1376,cheaters,3,validation,validation,c6898809c298963aa83d6d5a0e8c24200c7d9e4b154157782e2c9101cab165da
11377,1,11377,1377,cheaters,9,train,train,59b9bf1fa17111536241e36ea8f4b8d0ef155cc83efd1f4270609689dcbedcee
11378,1,11378,1378,cheaters,7,train,train,99cbc9d2e8d373b833a585292c2528f7c48c7248cc075b4556817675cea504ae
11379,1,11379,1379,cheaters,6,train,train,c28f076c59fc51ce415ee083511461705f685f39f0fd45db25e9ee5cf34ae61e
11380,1,11379,1380,cheaters,4,train,train,e23ae3c07f73025c94fe857c593b015b2d58f81ce1cc7f9fe4e0f7474caffb9f
11381,1,11381,1381,cheaters,5,train,train,4dcb95fba8084427134ab0871a531b77f0af7cf6672daf01b4a2521cb917e215
11382,1,11382,1382,cheaters,6,train,train,d656efe4a4101a1274b85e3aedd78ad1e5b72ea59f96092deb05438449621543
11383,1,11383,1383,cheaters,9,train,train,3214c74abc503eeeb1a58394606bc98b74bf13642a9b697aef59ef686ef8d87e
11384,1,11384,1384,cheaters,7,train,train,5d30ddb3c64aa2b2406e526b2e9d4f88673dc6ddef630e02a32dc61e920feea1
11385,1,11385,1385,cheaters,8,train,train,b2a26553f6c3a3bb3ac258fbb26c02f5d04f47b40df83bc6f2e41d3c7fe1e1c0
11386,1,11386,1386,cheaters,4,train,train,ec9f737e80f46899dbb5e731acd7f1a145df15b958147d1c1cc091bc652fd434
11387,1,11386,1387,cheaters,0,test,train,32bfe71c0fd3bb61237bcf19e003829eb4cf7eb009e73d44252201cb8158cfe5
11388,1,11388,1388,cheaters,1,test,test,63d1caa36418d7758a0f5d94f22ff96da18d415feac834c639fe14dd3efd4191
11389,1,11389,1389,cheaters,2,calibration,calibration,8c682f28e74e3c6fc02af0564b6ffdf771a1680ca4ff5c40396cdb1398f9c1a4
11390,1,11390,1390,cheaters,3,validation,validation,35657b47715c90046f2101fb0f5a6fc56a7b4d4207c55eb38098cdb5e5cf1b7f
11391,1,11391,1391,cheaters,5,train,train,a43554cd344cc40388af8f1cfddf377f49be24a6f1e01f811e7a458de6e393e5
11392,1,11392,1392,cheaters,6,train,train,e5e56da1497ccad2b6a2227ad07313d88358e7f0181d719643a60c505f8ebade
11393,1,11392,1393,cheaters,7,train,train,97bd82d84b1d90cb6774e23fbd390088f7e2411ac50bf3fda503f279df311f0b
11394,1,11394,1394,cheaters,8,train,train,928a1bbb7cae63c8667b37eecdb493a08281a9ee6fc172ee76d4f750ad7b2b84
11395,1,11395,1395,cheaters,9,train,train,9b7455af715d3684e6e37d3d0bafcca9b85a5b0d774b963ff78dbdfebac38492
11396,1,11395,1396,cheaters,2,calibration,train,0cd790252012513b3dcf3d5c00dab38df7ca3ba53077252fc7e4c8a8c3b5a434
11397,1,11397,1397,cheaters,0,test,test,06a14e1f48ca8ee4adff2954ac723429be1746f82704982b77c9e8437d379daf
11398,1,11398,1398,cheaters,4,train,train,6b637ba89cce1cdefdaa07744c6f9d62202c138644f98c1e9a61fc54e732e4b7
11399,1,11398,1399,cheaters,1,test,train,c682cb5729d86c484dae31a233b0ea0de01d47f90d296614bf257d08f3150aba
11400,1,11400,1400,cheaters,5,train,train,fe5fee98f1d827f98f243f81c1001e961613e5f7d931a86bebbbc5b387b025da
11401,1,11401,1401,cheaters,3,validation,validation,4edda084434e0ba356476fefa35f00bf0de4e0d566d5dfe9acd189f989706d6e
11402,1,11402,1402,cheaters,6,train,train,c02d69f9fd7032be184fbc7a45c445e2b10372a8ddc6deaa48699940cf9741c7
11403,1,11402,1403,cheaters,7,train,train,a8b90bc33c94fe3a266e64acd4daa3c06d857e0ac0ab8cf948bc8a7297ace2af
11404,1,11404,1404,cheaters,8,train,train,e7c114e9153c20208ccad9e2b216c0866ed1deb4bda39619aa716be28840a0d1
11405,1,11405,1405,cheaters,9,train,train,eac6a8fa03e7d8fd8ea96682195ca22a83691b9f0b12ab655f73166d12266300
11406,1,11406,1406,cheaters,0,test,test,722df7f997a6393f734a9a5e3f30cbf5cb8095a2a7a9604afd28929371e05b47
11407,1,11406,1407,cheaters,1,test,test,9ff8eeba2bd534909f40d5eb087830030df556c9798108ac65bbb7296f17c8e0
11408,1,11408,1408,cheaters,7,train,train,2a32ae3bf531b576cd56e2cbf9c6793f65b070f39efe654c32bdc9c20f4ec313
11409,1,11409,1409,cheaters,2,calibration,calibration,c2c7cbbbfa1ea9c71e7ef3c0d9dfa1478f0947e747e8164a27b21f93e0c706ea
11410,1,11410,1410,cheaters,3,validation,validation,568141dde86c49bfe6f0c9bad485574880bcc5044e5ece4f9541cd3e4f5ea370
11411,1,11411,1411,cheaters,4,train,train,f449730e5385b8c04a50f86a009faf8a4bc085dfbb07f711740f1d9f3c4f2acb
11412,1,11412,1412,cheaters,5,train,train,47855341f54742e73f79bb7f31a9f85279969847dffa878a71808131bafc9e62
11413,1,11413,1413,cheaters,6,train,train,61d6fb8a0d920b28c55fca5f5e9a277a304a0c6baecef40b3f6a8d92712fb165
11414,1,11414,1414,cheaters,8,train,train,88d776912d472a5161c957c921d48d4d1445dd4d34df162eef557250a2dbf5c3
11415,1,11415,1415,cheaters,9,train,train,597d9bd7a828cfa2a06074275c27b7a77cc3323d2911add82b158af0ce2bfcf2
11416,1,11416,1416,cheaters,0,test,test,45f1aca933a5c4c68fbe1920b156e9a9645092761ec3bf332dbc649d10ed8931
11417,1,11417,1417,cheaters,1,test,test,675882f7298bbb2b1537ce4c1b57d86f2a6909677712522a148421376e1507fe
11418,1,11418,1418,cheaters,2,calibration,calibration,ab6184b657e41788b86413fb683998c6ffb662c8672d4c181ccef2fdc7958b07
11419,1,11419,1419,cheaters,3,validation,validation,086fc650cf7a23a2f1fc92e89ca77a4c9a4687d48627d95344d71dac25cb623e
11420,1,11420,1420,cheaters,8,train,train,43838f1cc96c0f94020fca1ea0dde5153ab849742a8e624a4fed9fda511a74c7
11421,1,11421,1421,cheaters,4,train,train,1ebdfb7bfeabb912551ba182d438ba80dcc8d14393cdb813f4cb7856034c46ce
11422,1,11422,1422,cheaters,5,train,train,9e506cd32e351eb20d40d7b011a1c1340a875853201d5783a0a91bca457f0ef8
11423,1,11422,1423,cheaters,6,train,train,ca5b7e6e496477d15ef4de0a993e824a3eb141125bc2aa9e3340105c48010e8f
11424,1,11422,1424,cheaters,7,train,train,c05f77e10d7ca0690720942a740f0f88574f6baea7742903270bb8117200e561
11425,1,11425,1425,cheaters,9,train,train,848c6648414a5b500c661e75d7fc9ff102fd60fac491bea87f0516cf2fab7469
11426,1,11426,1426,cheaters,9,train,train,74b3a833945283098eaee1a5da7413e7f0f04180c0251e417bcf80bd856e589e
11427,1,11427,1427,cheaters,2,calibration,calibration,7ce56a5518bb22c28f87e10c9a3cb74a62b80cc9af1606f04c5ea1f3b2f3c96f
11428,1,11428,1428,cheaters,0,test,validation,c20b23e6e396c5ce696edaaac024e9a3f6bcfd510d4c191fb9421dff4b40cdee
11429,1,11428,1429,cheaters,1,test,validation,06006c8bea476bb2334aac394c85c5658c210c1e916ca307975e06782e17120b
11430,1,11428,1430,cheaters,3,validation,validation,1fa2d048568340bc24451a99249a985ec6ef508f4449ab1d0b6845821781a01a
11431,1,11431,1431,cheaters,7,train,train,072fcc86b5fe61420a1206a6035661e827eb2e2003ab2634b50d12fd37fc7047
11432,1,11432,1432,cheaters,4,train,train,f9f31e8c8040d0f52cc9391ad3f7994beed779aa94a180a171f50624e552e411
11433,1,11432,1433,cheaters,5,train,train,3002b88c2ff0c4bd4732e6388dd4a446237e53c6149ae67211ed661a7276bf05
11434,1,11434,1434,cheaters,6,train,train,ab3a635749e98dc709608389db1cfb62bba2500a691c4584af741812a5a56e8a
11435,1,11435,1435,cheaters,0,test,test,de23168046c502689aba5120f98bd9c1e5fa8b1b21429154bc23e332497aef0c
11436,1,11436,1436,cheaters,8,train,train,39419a5616d28d0b7025cc8850260e97e246a9b981b9a12404891abfbaff8bff
11437,1,11436,1437,cheaters,1,test,train,ac672472b94ad63fa9f49b4a9ae4b45561b1517935c90366741850194f4abb60
11438,1,11438,1438,cheaters,2,calibration,calibration,2908981660195c9b824ec3fbbe1f9b86a32e41ec7c4fea091a213fd96dfca8ec
11439,1,11439,1439,cheaters,0,test,validation,9651e9659e49d8afcfbf19c85de797e01717354a56c6ff29de40a8fef520a485
11440,1,11439,1440,cheaters,3,validation,validation,0882bdaa926c48390326a7e3e8494b2dc066e495eb542e0fae9ec3037fda6f2f
11441,1,11441,1441,cheaters,7,train,train,c5e946ffa1f18ef0564e7b4dd9b09d3ed30ebe97ce71018e47ed41c2a9e193d9
11442,1,11442,1442,cheaters,4,train,train,68413a801bb7308269e221b44eb7c5c09d03829a9430de502bb9ddfe250c1834
11443,1,11442,1443,cheaters,8,train,train,20c53227ebe6c3bebdad9053fc26f40dc64cfe70ab56d0bb3d61c7ac738fccdf
11444,1,11442,1444,cheaters,5,train,train,ca8d5cf03a1045fcb6af4f36264900abf1986a8d12085cafecd6a6e1c8cd7cf3
11445,1,11445,1445,cheaters,6,train,train,c0149be1fa6ac756c8e1b4f581dbbafd12fe67cb1f1cc6bb073e47812d2610d0
11446,1,11445,1446,cheaters,8,train,train,93df4738f13ce5edda0f1a763fa162fa0b494d7ae18bd08b402eea19129b50da
11447,1,11447,1447,cheaters,9,train,train,bfce529cdf25f4abf78156e0ef13dc40e8e0db248bef71f6af180e14109c74ce
11448,1,11448,1448,cheaters,3,validation,validation,c19ea0f941b24796c9797ec257d0fe8b321691ba5fcd383ba3067e51a58b9229
11449,1,11449,1449,cheaters,0,test,test,c5c48e0dad73618d30b6348eae28fb8b1ebf167d36083b1c6bb064af843ffd7c
11450,1,11450,1450,cheaters,1,test,calibration,583547bf5622cfb6982543f97cdacbc1e682e699128a54472c8144e54aa869f8
11451,1,11450,1451,cheaters,2,calibration,calibration,fd2aac2cb07ce8fc4bd4c9c9ae37e3fc928aa0a5ee807014b3363a621855b125
11452,1,11452,1452,cheaters,3,validation,train,d7982722dd5206cde8a9ad1b8f6a3765e3360e8a41500e9ed6c0d9cd76f77111
11453,1,11452,1453,cheaters,6,train,train,d5c0b26d6283b5f03ebbe5251a1c0afcc04d47a0399e56a531678c08012d441f
11454,1,11452,1454,cheaters,4,train,train,49042795a8edfd0fa9a52fbb2ff9de87843068a4936755eca57aeaaafa2dd0b9
11455,1,11455,1455,cheaters,8,train,train,f2fabc155eeeba37e2effebcdbbd50766d2a86a7bc78db3881db29a9cd7e6e84
11456,1,11456,1456,cheaters,5,train,train,ee5ac12264183537757e10bee291b47dd5414e7854b24f1850295fe8de875318
11457,1,11457,1457,cheaters,6,train,train,11aa36b6c87b16ffba4d56e21afc8f70561e924356566af11f6f691d868648ed
11458,1,11458,1458,cheaters,1,test,test,9aaa76d0730a71d95ba4d30858e53eb9e7522b931707fa92d9330b829a3d7c43
11459,1,11459,1459,cheaters,7,train,train,6455997864e47983c3903cb48d6e1da88b63f54560a539be645dc2636eaee2e0
11460,1,11460,1460,cheaters,9,train,train,81829bc91ec067eba79c956eeb20f615bd110e139c5f0c32406070cbe83ed3f5
11461,1,11460,1461,cheaters,0,test,train,99357fe1931df6ca159fa92517ae44731b8d2e9283ee07de9cacf24ca941a84e
11462,1,11460,1462,cheaters,1,test,train,fc8414045b8514e6dfc7bf6790eac03f7cafba24feb3138b4f5dd59cde37ef19
11463,1,11463,1463,cheaters,2,calibration,calibration,a1edd86c3d799ba17956bb013537b394072ffc2579cafc78aa01ee90688e35b8
11464,1,11464,1464,cheaters,3,validation,validation,3aa03264a1f4dcac1a535ccf507b9bea36054f594208cbd031ce4f3b5f2e754f
11465,1,11465,1465,cheaters,4,train,train,b8a0721951ce0b91cccb72901473f3bb0941a4fd475a35e90093c028de42af44
11466,1,11465,1466,cheaters,5,train,train,cb3150f438432b9e0e6435d93bd08c32f834f1e55c910396f1f69720819feeb1
11467,1,11467,1467,cheaters,6,train,train,543de95fdb1b4253140caf59d21e236e7b10e2e56f066101858c1e82afd1ed2f
11468,1,11468,1468,cheaters,2,calibration,calibration,4c77060a9076f2bd36ab9ab3c8d72633ed3a9903a1cd39b0a4c0435e727dfc0b
11469,1,11469,1469,cheaters,7,train,train,985cb2e50678398d357ac5ae05532ea7373c25b9b25103daf864170a5ce9b7a2
11470,1,11470,1470,cheaters,8,train,train,4cd58fbb5f2ca7e94bac8c020a01584a798c263951f18eb06204d824f17063c2
11471,1,11471,1471,cheaters,9,train,train,c494e8306edc1c8bb6e23ca80099b5b0b72e60a63466b2303e1593009163139f
11472,1,11471,1472,cheaters,2,calibration,train,b91e35dad4a03d08d95b59b0a1842657a7767fbf61c9c9baec9580473a306e05
11473,1,11473,1473,cheaters,7,train,train,b403718de40d34989a2870a27894185d5580a51e04807eaff6487da2289d0c40
11474,1,11474,1474,cheaters,3,validation,train,4382d80bd502f22ba6cc5732d0d5eb6343590a07177d1eaa243dfd386f32dd59
11475,1,11474,1475,cheaters,9,train,train,a83f85c988a3d5d9684b523b3bddab92c7362006554889e21ba56223bc2b6013
11476,1,11476,1476,cheaters,0,test,test,03e6f6768168423cf8982834602a35fdc9602795d9b68b076e53b131da7d1b70
11477,1,11476,1477,cheaters,1,test,test,85a9caaa8b49ffbf322c47c6a388570f3dce6456d768026a4fda6118ebdbf819
11478,1,11478,1478,cheaters,3,validation,validation,49d58f1f96d4c71d9ed98eb9e7ebeec4d1c6a33aa784567cfd7d7dbbde894d35
11479,1,11479,1479,cheaters,4,train,train,80cbf7b5ec88c4b8be8e85b46650cf4bfd8e2cad5502273419a371e4282e2976
11480,1,11480,1480,cheaters,5,train,train,87f4657b60a6d87becbaf42c7cda9d7df823cd7bc3ee8f63cbb7171eb634e7c8
11481,1,11481,1481,cheaters,6,train,train,367c00e507f09dbd9e92c16a23418916a31b8b7a2b235752a64c27b9ac54542d
11482,1,11482,1482,cheaters,8,train,train,e3a68d439e674a8d342eba161fd1c7038a4becae9d1865ce77b320c40dcd160c
11483,1,11482,1483,cheaters,9,train,train,21e2d2e9981388dc8fb17c9c7240ff5b1f232f2df9f6cdc12c6bddd6c31a5108
11484,1,11484,1484,cheaters,4,train,train,47ee2a86dea657c38d0be30a2ea79fb42098f7e47e0cdc2a62c597809ff3ad69
11485,1,11485,1485,cheaters,0,test,test,a787275ef9247d4e3a3122722c7bcebfebcc5a34d51e16812f9af1f2b24459ee
11486,1,11486,1486,cheaters,1,test,test,1d264a56c3b615a34add723d613f273f3f6d9c67f65ae13df143aaf22e6988fa
11487,1,11487,1487,cheaters,2,calibration,calibration,24eccb76cd6b568f9df514bbeccbf2f17ae238ed0ffebfb98a5ea3a7ca88a537
11488,1,11488,1488,cheaters,0,test,validation,26e9cf78a19110273633248445e444c730d61e7686aa58b12ebabf735da05b9c
11489,1,11488,1489,cheaters,3,validation,validation,dcc96aefef297928a58f2fa3cd801766f4573833b0f27b67e10a1c2aed19d1fa
11490,1,11490,1490,cheaters,5,train,train,bf44d9d360ca8ba63f081b347a96b08424de4b240a75787680190a7341154c94
11491,1,11490,1491,cheaters,6,train,train,cc726b7a3d39234a48d06842d4e2d17e515b89ad373eed839edb139e74db9115
11492,1,11492,1492,cheaters,8,train,train,01834a15385e7cc2648b14bbbf98b748d2d37fa732181e5a358e5f0d8d0edcd9
11493,1,4315,1493,cheaters,-1,excluded_conflict,excluded_conflict,5ab5e767ab2be2d436534569b7caf638d2704f21f6da70e10b1fe99b9f553cf6
11494,1,4316,1494,cheaters,-1,excluded_conflict,excluded_conflict,86a470dde8fcda25e79f204b23b4575f1c60a787654529e92bef575751de646f
11495,1,11495,1495,cheaters,7,train,train,557b1c0473ab0a229ee5a615d4550cd05d5301130915d78aff8606b0c168e42e
11496,1,11495,1496,cheaters,9,train,train,8e82f16acc843703239ec5ec45796e0b0da7bc76b86eddc475daa8b675e70a14
11497,1,11497,1497,cheaters,0,test,test,13349a289970595263c579453bd8dc3141de8f6e0580b60359cf6f8398867783
11498,1,11498,1498,cheaters,4,train,train,c33e19c8884aa4ebda70b52e4c0830c4b564a65132f61c08b1c56c4cb08bc48e
11499,1,11499,1499,cheaters,7,train,train,9cb1ed5e358b83ebe40fbf03467ad0424c07dd5a25a5009bc364dea280237c22
11500,1,11500,1500,cheaters,1,test,test,866cea5f62e7f76585068559b87fdb1a9b5ff2af9ba38e8e859e00865d7bb135
11501,1,11501,1501,cheaters,5,train,train,5e55a8d885ccf1449eb8fb87817b536b3e9ad961f7d5f51639828bbc9d30b029
11502,1,11502,1502,cheaters,2,calibration,calibration,62770bd19f668ef0178c0a14aa9c189bdb65f62bdafcfb832a1d846fcc5084af
11503,1,11503,1503,cheaters,3,validation,train,c30fb81a4bf519de584a8fc612f430e705cc5eff13c63431f1fff41c3052ec12
11504,1,11503,1504,cheaters,4,train,train,9655390d3ceaf2b18672106c40f3c661e78c4ee2aafc1ef2d6b51d9dc94e2f4d
11505,1,11505,1505,cheaters,5,train,train,63887e77c7c420e8c74851ad66a907cb43748013f564849584eff994d0a05ea2
11506,1,11506,1506,cheaters,6,train,train,2e2497a7ece19523209020ede9644a44a6d4fb4157e8fe10c6c383855b1579ec
11507,1,11507,1507,cheaters,7,train,train,f5fa71f617c14d93db500d82c3756b7364649809c5440f0c44711e7d7f51cce8
11508,1,11508,1508,cheaters,8,train,train,0532b5257b9715f880bd17b1d87f5100c4bb91e7c88abe3100b4028a1bbdd646
11509,1,11509,1509,cheaters,9,train,train,536134452c62c3792ee8e9adda315f4795e0daafe9ddf8a56377d5301182350c
11510,1,11510,1510,cheaters,1,test,test,b7a69e14b0f4dda91bbef87105442e527e67f05e35d33535acee92e7c2fd314d
11511,1,11511,1511,cheaters,1,test,test,5cf411e28e17a918cd95054a7a186c5ab90a83450e55b19b08c9bd5151c150d5
11512,1,11512,1512,cheaters,6,train,train,b8366e77b95c371b918829f99c854b9b8e02275ac808aab84a19a42d78d86d98
11513,1,11512,1513,cheaters,0,test,train,c8747265728e350948dcf2405b700b8f6c2a0fa6e684874e833239cd490e6f88
11514,1,11514,1514,cheaters,2,calibration,train,995707c54464e975c994a2ddc83c2a09704078011924af66beb47f045182d894
11515,1,11514,1515,cheaters,5,train,train,dc5bb9054ce42503823059d0526cc0ab808ea3fc41119c542d4abf9a79864cb8
11516,1,11516,1516,cheaters,9,train,train,798e40b4018c129fd5aeae32b9e5b07104800a1bbb9c76d032a9f4137cc2a5e7
11517,1,11517,1517,cheaters,3,validation,train,9d37dd7f4ee53ef347ca4b3975f375e7bae8748e5a9af7436463d3d9aa09c56d
11518,1,11517,1518,cheaters,4,train,train,8266d1fb1e138efbf2c4b31dd2e89db930b9f64f854e29bc693f2d4f18015ef3
11519,1,11519,1519,cheaters,6,train,train,d663d921727ded5fd717be84c87ae921bdd2a450e98522a77b35865adddf3182
11520,1,11520,1520,cheaters,7,train,train,3c5db3bafb49723201ea4d2faf13a73721eb1a115e2ceb9fc714063afe027b2a
11521,1,11521,1521,cheaters,8,train,train,89526d5a24e9dccddf5d71a0e33e04f586a956bd41edc69d7a28922dcc8c8bf4
11522,1,11522,1522,cheaters,0,test,train,5b1300cc56f459964c874f54bede23bf697de6bd270ce77fd9ee8e163c27e906
11523,1,11522,1523,cheaters,8,train,train,d3e239b6c318a50536f46608d19cfef81283c255bb4ddcfb5c338f66940dd06c
11524,1,11524,1524,cheaters,1,test,calibration,781dba96aefd197d1a422a494911565ff10b1177201ba8667f950b2234c13b90
11525,1,11524,1525,cheaters,2,calibration,calibration,78f6c2d95e1cabfd3296f2461605050883e1583ddbada55015400ae5a92eecd3
11526,1,11526,1526,cheaters,5,train,train,a08059d0df6fb9008b88f37252551b8bf23ff2897b45e22f48cd5ec6f774c66c
11527,1,11526,1527,cheaters,9,train,train,90e3bdef4e05270305d2f0b5ceddfe8b200b784f5d6f5301efd09a734755ea06
11528,1,11528,1528,cheaters,3,validation,validation,e460933dfee937761b545fe0640a8537e7c354f8b9d49018ebecd24fd2333f86
11529,1,11529,1529,cheaters,4,train,train,27b5c08c77f1b619fd6caccf9526d4226e2522e3a28fb99bfc4ef0ce78e3c8f1
11530,1,11530,1530,cheaters,6,train,train,2fd5109917b620ecec5efadd52666a6446f1f43d20e7405251c3433e636fb2c6
11531,1,11531,1531,cheaters,7,train,train,3001ad0899f31c9de753ecf118c6931503ed33805e2aef52d84f44517805a573
11532,1,11532,1532,cheaters,8,train,train,a04d497e206315b9b26489ddcc63c40d3e95f9274a2d1baa68256a41ff15ad1a
11533,1,11533,1533,cheaters,2,calibration,train,243d9fbfe078079c36161a264e6fc2352f5fe503e6a6106b2dad4055f6c0b738
11534,1,11533,1534,cheaters,9,train,train,cd5836e0e196eb97d982eb08b74b49e1c098c24c339dba57b7f512c40cf589a3
11535,1,11535,1535,cheaters,3,validation,validation,11224c78028b305fb42a30b402eb7a54e1bbf7808f2c11f046f489af0a877a67
11536,1,11536,1536,cheaters,0,test,test,4d826775bbb2479bf706bd14116fcdf8f10093780dda87e1b2b456918d8272fa
11537,1,11537,1537,cheaters,4,train,train,d961a7c9e849057527321aafa72d63305a3999278eb79ea73b8f35cfa8e2a188
11538,1,11538,1538,cheaters,6,train,train,aef5be6c54e6d3eba06288e21fa436b21c5b7c51a8b551bb3c14c5743d20cbcd
11539,1,11538,1539,cheaters,1,test,train,c152056603d2fb11bfedbfc0f78ecf5c26ce1d7608eb51111213f486407e59ee
11540,1,11540,1540,cheaters,5,train,train,52f192bf6e85016fef141b83a62565e8effe43d823c1ac19e2f17d586b3d7446
11541,1,11540,1541,cheaters,2,calibration,train,799b2f0be8767d7285c576e7eab5a16c2da42f41a90d1a6bb511b2a2dcc70f91
